,0
0.703,535.3512163708265
0.704,533.4125013315108
0.705,531.8187446509604
0.706,530.5468614164503
0.707,529.5542012950111
0.708,528.7913575653068
0.709,528.210583420791
0.71,527.7701308251385
0.711,527.435726998693
0.712,527.1804074261565
0.713,526.9835918681367
0.714,526.8299383151207
0.715,526.708250672336
0.716,526.6105569179645
0.717,526.5313895002384
0.718,526.4672607690887
0.719,526.4163125906364
0.72,526.3781178622273
0.721,526.3536145247288
0.722,526.3451546372912
0.723,526.3566475565917
0.724,526.3937617966213
0.725,526.4641177849604
0.726,526.5773465769643
0.727,526.7448074299162
0.728,526.9786721385875
0.729,527.2900651301469
0.73,527.686124703187
0.731,528.166357930199
0.732,528.719455249639
0.733,529.3223464777831
0.734,529.9429243348086
0.735,530.5461871574764
0.736,531.1015031454135
0.737,531.5879833244524
0.738,531.996219066348
0.739,532.3267154541265
0.74,532.5866284965706
0.741,532.7864091391937
0.742,532.9372523445128
0.743,533.0495528725992
0.744,533.1321846325023
0.745,533.1923153719465
0.746,533.2355082565022
0.747,533.2659422026596
0.748,533.2866540220249
0.749,533.2997540704993
0.75,533.3065954654825
0.751,533.3078913316164
0.752,533.3037806408444
0.753,533.2938450668917
0.754,533.2770796087544
0.755,533.2518206433995
0.756,533.2156386655529
0.757,533.1652119599397
0.758,533.096215287598
0.759,533.0032877292704
0.76,532.8801861344589
0.761,532.7202742462434
0.762,532.5175087768918
0.763,532.2679986812038
0.764,531.9719622825115
0.765,531.6354991996349
0.766,531.2712448867434
0.767,530.8970887478321
0.768,530.5329509958075
0.769,530.1967341613615
0.77,529.9011014323967
0.771,529.652197888499
0.772,529.4503101440251
0.773,529.2916459328792
0.774,529.1703023079252
0.775,529.0798406445258
0.776,529.0142948572889
0.777,528.9686915331654
0.778,528.9392466750604
0.779,528.9233938613186
0.78,528.919756790886
0.781,528.9281392745409
0.782,528.9495788298881
0.783,528.9864962525226
0.784,529.0429695141071
0.785,529.1251623563123
0.786,529.2419423968533
0.787,529.4057260750724
0.788,529.633581469864
0.789,529.9485929331731
0.79,530.3814231447145
0.791,530.9718668965932
0.792,531.7699360103493
0.793,532.8356155201445
0.794,534.235922916364
0.795,536.0375000448784
0.796,538.2932088105043
0.797,541.0229310839
0.798,544.1925599436142
0.799,547.6999330452667
0.8,551.3783895423205
0.801,555.0232014991999
0.802,558.4338990949852
0.803,561.4551289864804
0.804,563.9995522603928
0.805,566.0476527061924
0.806,567.6311490972965
0.807,568.8110509592309
0.808,569.6586725567354
0.809,570.2429585192787
0.81,570.6238551457548
0.811,570.8499689538733
0.812,570.9586766483721
0.813,570.9773287803583
0.814,570.9247155484131
0.815,570.8123522829287
0.816,570.6453767439093
0.817,570.4229692234142
0.818,570.1382532704312
0.819,569.7776433388407
0.82,569.319600183319
0.821,568.73275639955
0.822,567.9734083037958
0.823,566.982474007934
0.824,565.6822486155935
0.825,563.9737237485147
0.826,561.7359541426019
0.827,558.8299359683951
0.828,555.1104238264612
0.829,550.4492182623192
0.83,544.7711807920374
0.831,538.0980431837396
0.832,530.5856229315002
0.833,522.5329463643478
0.834,514.3464332683131
0.835,506.4627498061005
0.836,499.258800683197
0.837,492.9859436494891
0.838,487.74982554494
0.839,483.5314978409271
0.84,480.22952055164745
0.841,477.7028222045855
0.842,475.80300258243176
0.843,474.39362310686226
0.844,473.35892370387575
0.845,472.60571829714337
0.846,472.06167689608094
0.847,471.67214496679816
0.848,471.3967203310252
0.849,471.2061749639002
0.85,471.0799409814966
0.851,471.0041932514373
0.852,470.9704814070062
0.853,470.9748406909165
0.854,471.0173126362703
0.855,471.10181398952216
0.856,471.23629202400224
0.857,471.43308368217697
0.858,471.70933967985854
0.859,472.08726600884086
0.86,472.59376482832863
0.861,473.2588483553068
0.862,474.11205845047095
0.863,475.1762907370066
0.864,476.4592405212437
0.865,477.9443392673601
0.866,479.5849905656137
0.867,481.3065281534792
0.868,483.0178652261227
0.869,484.6297199961941
0.87,486.0721546933705
0.871,487.30460554820127
0.872,488.31621146749796
0.873,489.1190894587802
0.874,489.7390917626304
0.875,490.2075887930672
0.876,490.5558275162997
0.877,490.81188389432896
0.878,490.9995440908575
0.879,491.1383667617435
0.88,491.2443561066788
0.881,491.33089553979863
0.882,491.40976744768386
0.883,491.49220093941267
0.884,491.58995907593726
0.885,491.7165156765403
0.886,491.88839009495433
