,subject,condition,validity,cue side,cue-target interval,reaction time,response
10521,18,60,invalid,left,1.383377,696.894,incorrect
10522,18,60,invalid,right,0.683363,542.461,correct
10523,18,60,valid,left,1.549801,650.038,correct
10524,18,60,valid,right,1.166511,410.114,correct
10525,18,60,invalid,right,1.29987,796.318,correct
10526,18,60,invalid,left,0.999826,404.01599999999996,correct
10527,18,60,invalid,right,0.633195,465.238,correct
10528,18,60,invalid,left,1.516586,499.707,correct
10529,18,60,invalid,left,1.466489,438.394,correct
10530,18,60,invalid,right,1.183202,541.624,correct
10531,18,60,valid,left,0.700041,471.379,correct
10532,18,60,valid,right,0.766478,440.107,correct
10533,18,60,valid,right,0.733193,391.094,correct
10534,18,60,invalid,right,1.016546,465.57,correct
10535,18,60,valid,left,1.083233,497.572,correct
10536,18,60,invalid,left,0.849903,441.072,correct
10537,18,60,valid,left,0.733191,542.612,correct
10538,18,60,valid,left,1.233419,461.72999999999996,correct
10539,18,60,invalid,left,0.916571,448.204,correct
10540,18,60,valid,right,1.566738,544.509,correct
10541,18,60,valid,right,1.466491,487.26399999999995,correct
10542,18,60,valid,right,0.783159,463.551,correct
10543,18,60,valid,left,0.616515,496.998,correct
10544,18,60,invalid,left,1.233066,484.692,correct
10545,18,60,invalid,right,1.266546,496.522,correct
10546,18,60,invalid,left,0.799794,573.487,correct
10547,18,60,invalid,left,1.533592,466.083,correct
10548,18,60,valid,left,0.683158,546.1,correct
10549,18,60,invalid,right,1.183215,495.321,correct
10550,18,60,valid,right,0.983155,424.387,correct
10551,18,60,valid,right,1.133211,388.55600000000004,correct
10552,18,60,valid,right,0.700045,572.058,correct
10553,18,60,invalid,left,1.616577,525.208,correct
10554,18,60,valid,right,1.016347,433.985,correct
10555,18,60,invalid,left,0.566398,449.352,correct
10556,18,60,valid,left,0.533368,434.44899999999996,correct
10557,18,60,invalid,right,0.499847,559.429,correct
10558,18,60,valid,left,1.516582,488.23499999999996,correct
10559,18,60,invalid,right,0.683368,507.09800000000007,correct
10560,18,60,valid,right,1.149883,473.29900000000004,correct
10561,18,60,invalid,right,0.866515,458.763,correct
10562,18,60,invalid,right,0.766717,569.2819999999999,correct
10563,18,60,invalid,right,1.449885,412.94399999999996,correct
10564,18,60,invalid,right,1.249861,404.91700000000003,correct
10565,18,60,invalid,left,1.44991,547.495,correct
10566,18,60,valid,left,1.600105,467.839,correct
10567,18,60,valid,left,0.966571,500.16799999999995,correct
10568,18,60,valid,left,1.016451,418.572,correct
10569,18,60,valid,left,1.599897,517.571,correct
10570,18,60,valid,right,1.583431,617.8059999999999,correct
10571,18,60,valid,left,1.266732,499.512,correct
10572,18,60,valid,right,1.366547,514.358,correct
10573,18,60,valid,right,0.55003,543.273,correct
10574,18,60,invalid,left,1.683397,512.64,correct
10575,18,60,invalid,left,1.666489,407.674,correct
10576,18,60,valid,left,1.350089,533.448,correct
10577,18,60,invalid,right,0.650011,511.154,correct
10578,18,60,valid,left,1.216744,647.2719999999999,correct
10579,18,60,valid,left,1.316567,421.89700000000005,correct
10580,18,60,valid,left,0.633215,460.177,correct
10581,18,60,valid,left,0.766494,450.651,correct
10582,18,60,valid,right,0.899725,489.467,correct
10583,18,60,invalid,left,0.633369,606.776,correct
10584,18,60,valid,left,1.683182,447.761,correct
10585,18,60,valid,right,1.650104,447.476,correct
10586,18,60,valid,right,0.949706,504.48099999999994,correct
10587,18,60,valid,right,0.91652,520.4,correct
10588,18,60,invalid,right,0.750033,584.274,correct
10589,18,60,valid,left,1.150093,400.98,correct
10590,18,60,valid,left,0.533123,550.909,correct
10591,18,60,valid,left,0.766421,458.818,correct
10592,18,60,valid,right,1.200085,422.822,correct
10593,18,60,invalid,left,0.499803,509.321,correct
10594,18,60,valid,left,0.849824,443.027,correct
10595,18,60,valid,left,0.599731,392.838,correct
10596,18,60,invalid,right,0.983132,445.96400000000006,correct
10597,18,60,valid,left,1.166761,406.345,correct
10598,18,60,valid,right,0.999739,344.57500000000005,correct
10599,18,60,valid,right,1.066733,540.539,correct
10600,18,60,valid,right,0.500029,507.889,incorrect
10601,18,60,valid,left,0.599833,534.361,correct
10602,18,60,valid,left,0.966588,456.093,correct
10603,18,60,invalid,left,1.050063,460.204,correct
10604,18,60,invalid,right,1.283233,397.455,correct
10605,18,60,valid,right,0.916516,474.38599999999997,correct
10606,18,60,valid,left,1.100048,401.836,correct
10607,18,60,valid,right,1.333173,526.941,correct
10608,18,60,valid,left,1.049901,625.9200000000001,correct
10609,18,60,invalid,right,1.616586,441.396,correct
10610,18,60,valid,left,1.416757,384.96000000000004,correct
10611,18,60,valid,left,1.433144,482.79,correct
10612,18,60,invalid,right,0.51651,499.74,correct
10613,18,60,invalid,left,0.700032,464.494,correct
10614,18,60,valid,right,0.666514,431.908,correct
10615,18,60,invalid,left,1.066558,408.431,correct
10616,18,60,valid,left,1.516604,511.601,correct
10617,18,60,invalid,right,1.150079,544.6450000000001,correct
10618,18,60,valid,right,0.833393,666.141,correct
10619,18,60,valid,right,1.616538,540.672,correct
10620,18,60,invalid,right,0.933232,614.302,correct
10621,18,60,valid,left,0.799834,473.498,correct
10622,18,60,invalid,right,0.516627,546.948,correct
10623,18,60,invalid,right,0.81653,400.94800000000004,correct
10624,18,60,invalid,left,0.533171,490.485,correct
10625,18,60,invalid,right,0.550027,421.29699999999997,correct
10626,18,60,valid,left,0.883131,359.79100000000005,correct
10627,18,60,valid,right,1.183399,529.466,correct
10628,18,60,invalid,left,0.583358,523.4609999999999,correct
10629,18,60,invalid,right,1.683467,451.582,correct
10630,18,60,valid,left,1.133233,421.133,correct
10631,18,60,invalid,right,1.433175,392.23900000000003,correct
10632,18,60,valid,left,1.466768,502.9320000000001,correct
10633,18,60,invalid,right,1.649931,433.052,correct
10634,18,60,valid,right,1.599929,432.645,correct
10635,18,60,valid,left,0.500048,450.01099999999997,correct
10636,18,60,valid,left,0.55002,437.533,correct
10637,18,60,valid,right,0.616504,482.91200000000003,correct
10638,18,60,valid,right,0.93317,426.68600000000004,correct
10639,18,60,valid,left,1.499717,500.4189999999999,correct
10640,18,60,invalid,right,1.599857,512.6579999999999,correct
10641,18,60,invalid,right,1.033218,439.34000000000003,correct
10642,18,60,invalid,left,0.933209,461.329,correct
10643,18,60,invalid,left,1.350022,373.577,correct
10644,18,60,invalid,right,1.099881,379.344,correct
10645,18,60,invalid,right,1.266542,352.654,correct
10646,18,60,valid,right,0.816713,435.106,correct
10647,18,60,valid,right,1.283135,436.681,correct
10648,18,60,invalid,right,1.31644,616.066,correct
10649,18,60,invalid,right,0.799834,472.521,correct
10650,18,60,invalid,left,0.999879,532.808,correct
10651,18,60,valid,right,1.683257,421.21500000000003,correct
10652,18,60,valid,left,1.666599,504.35799999999995,correct
10653,18,60,invalid,right,1.550099,481.447,correct
10654,18,60,invalid,right,1.666566,411.77799999999996,correct
10655,18,60,valid,left,1.066691,531.331,correct
10656,18,60,valid,left,1.549949,421.22700000000003,correct
10657,18,60,valid,left,1.000014,530.731,correct
10658,18,60,invalid,left,1.566782,494.079,correct
10659,18,60,invalid,right,0.933416,530.77,correct
10660,18,60,invalid,right,1.066541,433.024,correct
10661,18,60,valid,left,0.616722,413.274,correct
10662,18,60,valid,right,1.516489,422.072,correct
10663,18,60,valid,left,1.649735,396.472,correct
10664,18,60,invalid,right,1.166553,489.361,correct
10665,18,60,valid,left,1.283214,584.825,correct
10666,18,60,valid,left,1.316543,441.992,correct
10667,18,60,valid,right,0.699775,455.672,correct
10668,18,60,invalid,left,0.916683,574.462,correct
10669,18,60,valid,left,1.483062,380.185,correct
10670,18,60,valid,left,0.816743,670.479,correct
10671,18,60,valid,right,1.066557,407.137,correct
10672,18,60,valid,right,0.733404,477.95300000000003,correct
10673,18,60,invalid,right,0.766706,583.609,correct
10674,18,60,valid,left,0.93313,487.923,correct
10675,18,60,invalid,left,1.616782,529.0820000000001,correct
10676,18,60,valid,left,1.616585,456.73999999999995,correct
10677,18,60,invalid,right,1.233183,377.803,correct
10678,18,60,valid,left,0.799877,567.038,correct
10679,18,60,valid,left,1.04985,408.462,correct
10680,18,60,invalid,left,0.883177,535.073,correct
10681,18,60,valid,left,1.300085,376.335,correct
10682,18,60,invalid,right,1.449875,459.33000000000004,correct
10683,18,60,invalid,left,1.46656,476.649,correct
10684,18,60,valid,left,0.783378,394.353,correct
10685,18,60,valid,left,0.583176,566.711,correct
10686,18,60,invalid,left,0.549811,438.565,correct
10687,18,60,invalid,left,0.733358,554.922,correct
10688,18,60,invalid,right,1.516459,470.586,correct
10689,18,60,invalid,left,0.983398,484.914,correct
10690,18,80,valid,left,0.516486,648.2489999999999,correct
10691,18,80,valid,right,0.533343,466.229,correct
10692,18,80,valid,right,1.549922,405.59099999999995,correct
10693,18,80,valid,right,0.79985,378.25399999999996,correct
10694,18,80,valid,left,0.766723,394.886,correct
10695,18,80,invalid,left,1.28324,513.058,correct
10696,18,80,valid,left,0.732999,424.601,correct
10697,18,80,valid,left,1.30008,400.399,correct
10698,18,80,valid,left,0.533108,503.76,correct
10699,18,80,valid,right,1.066733,546.494,correct
10700,18,80,valid,left,0.983393,527.95,correct
10701,18,80,valid,right,1.216533,514.352,correct
10702,18,80,valid,right,0.883189,567.181,correct
10703,18,80,valid,left,1.016506,524.882,correct
10704,18,80,valid,left,0.783388,607.957,correct
10705,18,80,invalid,left,1.083421,470.19100000000003,correct
10706,18,80,valid,left,0.916724,468.978,correct
10707,18,80,valid,left,0.883079,436.995,correct
10708,18,80,invalid,left,1.683217,509.355,correct
10709,18,80,valid,right,1.449937,519.707,correct
10710,18,80,valid,right,1.16672,478.77799999999996,correct
10711,18,80,valid,left,1.316416,626.907,correct
10712,18,80,valid,right,1.550124,512.963,correct
10713,18,80,valid,right,0.683386,435.507,correct
10714,18,80,valid,left,1.683149,483.693,correct
10715,18,80,valid,left,1.583245,572.8689999999999,correct
10716,18,80,valid,left,1.583471,615.4979999999999,correct
10717,18,80,valid,right,1.483162,545.177,correct
10718,18,80,invalid,right,1.166718,458.18399999999997,correct
10719,18,80,valid,left,1.633162,472.486,correct
10720,18,80,valid,right,1.400098,453.456,correct
10721,18,80,valid,left,0.616499,513.608,correct
10722,18,80,valid,right,0.86651,617.362,correct
10723,18,80,valid,right,1.583232,531.938,correct
10724,18,80,valid,left,0.666704,631.0400000000001,correct
10725,18,80,valid,left,0.533209,543.159,correct
10726,18,80,invalid,left,0.916525,473.366,correct
10727,18,80,valid,left,1.066411,405.254,correct
10728,18,80,valid,right,0.816718,499.224,correct
10729,18,80,valid,right,0.783182,512.737,correct
10730,18,80,valid,left,0.966457,480.988,correct
10731,18,80,invalid,right,1.00005,676.483,correct
10732,18,80,valid,right,1.333469,444.278,correct
10733,18,80,invalid,left,0.683048,570.483,correct
10734,18,80,valid,left,1.616761,549.256,correct
10735,18,80,valid,left,1.000081,489.146,correct
10736,18,80,valid,right,1.38328,486.93399999999997,correct
10737,18,80,valid,left,1.599873,418.03499999999997,correct
10738,18,80,valid,right,1.433424,402.23900000000003,correct
10739,18,80,valid,left,1.433431,455.685,correct
10740,18,80,valid,right,1.350089,402.478,correct
10741,18,80,valid,right,0.583357,515.8399999999999,correct
10742,18,80,valid,left,0.700041,486.37399999999997,correct
10743,18,80,valid,left,0.849873,395.223,correct
10744,18,80,valid,right,0.816587,606.264,correct
10745,18,80,valid,right,1.68345,490.449,correct
10746,18,80,valid,right,1.633283,397.438,correct
10747,18,80,invalid,right,1.666567,412.78900000000004,correct
10748,18,80,valid,right,1.300069,505.754,correct
10749,18,80,valid,left,1.083207,444.442,correct
10750,18,80,valid,right,1.116537,408.518,incorrect
10751,18,80,valid,right,0.999801,519.3449999999999,correct
10752,18,80,invalid,left,0.983226,427.67,correct
10753,18,80,valid,left,1.116732,482.391,correct
10754,18,80,invalid,left,1.516764,480.814,correct
10755,18,80,valid,right,1.099879,466.17900000000003,correct
10756,18,80,valid,left,1.366524,408.421,correct
10757,18,80,invalid,right,1.499855,389.24399999999997,correct
10758,18,80,valid,right,1.200069,443.20500000000004,correct
10759,18,80,invalid,right,1.633243,412.54600000000005,correct
10760,18,80,invalid,right,0.766527,487.86400000000003,correct
10761,18,80,valid,left,1.033196,426.12899999999996,correct
10762,18,80,valid,left,1.399826,567.53,correct
10763,18,80,valid,right,0.666716,479.562,correct
10764,18,80,valid,left,0.733174,520.762,correct
10765,18,80,valid,right,0.683267,488.126,correct
10766,18,80,valid,left,1.499915,490.813,correct
10767,18,80,invalid,right,0.700048,490.068,correct
10768,18,80,valid,left,0.849716,509.112,correct
10769,18,80,valid,left,0.766708,503.21000000000004,correct
10770,18,80,valid,left,0.799699,517.061,correct
10771,18,80,valid,left,1.350069,393.42100000000005,correct
10772,18,80,valid,left,0.950064,452.38800000000003,correct
10773,18,80,valid,right,0.5332,622.577,correct
10774,18,80,valid,right,1.449847,506.25699999999995,correct
10775,18,80,valid,left,1.16673,498.892,correct
10776,18,80,valid,left,1.133407,529.654,correct
10777,18,80,valid,right,1.083186,435.97799999999995,correct
10778,18,80,valid,left,1.483232,484.722,correct
10779,18,80,valid,right,1.049937,468.384,correct
10780,18,80,valid,right,0.616709,535.8929999999999,correct
10781,18,80,valid,right,1.333111,415.86,incorrect
10782,18,80,valid,right,0.933128,461.85900000000004,correct
10783,18,80,valid,right,1.083031,580.607,correct
10784,18,80,valid,right,1.583031,514.856,correct
10785,18,80,valid,right,0.566507,627.15,correct
10786,18,80,valid,right,0.950054,475.221,correct
10787,18,80,invalid,right,0.89988,572.981,correct
10788,18,80,invalid,left,0.516484,658.899,correct
10789,18,80,invalid,left,1.383408,454.14700000000005,correct
10790,18,80,valid,right,0.899778,471.46500000000003,correct
10791,18,80,valid,right,1.216539,539.8349999999999,correct
10792,18,80,valid,left,1.549698,467.955,correct
10793,18,80,invalid,left,1.24994,569.8389999999999,correct
10794,18,80,valid,left,0.566704,559.225,correct
10795,18,80,valid,left,1.466567,404.499,correct
10796,18,80,valid,left,1.083404,490.617,correct
10797,18,80,valid,left,0.566406,504.856,correct
10798,18,80,valid,left,0.549968,625.487,correct
10799,18,80,valid,right,1.033217,497.964,correct
10800,18,80,valid,right,1.033234,462.271,correct
10801,18,80,valid,right,1.633272,445.75,correct
10802,18,80,valid,left,0.81654,506.36899999999997,correct
10803,18,80,valid,left,1.566754,476.766,correct
10804,18,80,invalid,right,1.300083,450.94800000000004,correct
10805,18,80,valid,right,1.500018,499.533,correct
10806,18,80,valid,right,1.283411,563.511,correct
10807,18,80,valid,left,1.199782,471.12100000000004,correct
10808,18,80,valid,right,0.499827,477.236,correct
10809,18,80,valid,left,1.20007,620.007,correct
10810,18,80,valid,left,0.583378,590.131,correct
10811,18,80,invalid,right,0.666728,452.52500000000003,correct
10812,18,80,invalid,left,0.94986,505.22599999999994,correct
10813,18,80,valid,right,0.716322,448.51099999999997,correct
10814,18,80,valid,right,1.099848,472.44599999999997,correct
10815,18,80,valid,right,1.466569,448.684,correct
10816,18,80,invalid,left,0.816724,485.964,correct
10817,18,80,valid,right,1.233425,445.637,correct
10818,18,80,valid,right,1.600087,532.845,correct
10819,18,80,valid,right,1.416757,557.7769999999999,correct
10820,18,80,valid,right,1.199889,428.754,correct
10821,18,80,valid,right,1.499825,417.844,correct
10822,18,80,valid,right,1.066512,472.505,correct
10823,18,80,valid,right,0.549833,639.575,correct
10824,18,80,invalid,left,1.48323,598.698,correct
10825,18,80,valid,right,0.766519,436.11899999999997,correct
10826,18,80,invalid,right,1.233113,398.534,correct
10827,18,80,valid,left,1.116568,461.92,correct
10828,18,80,valid,right,0.84986,462.02700000000004,correct
10829,18,80,valid,right,0.766704,500.825,correct
10830,18,80,valid,left,0.633347,473.76,correct
10831,18,80,valid,left,1.33341,538.3480000000001,correct
10832,18,80,valid,right,1.60012,449.147,correct
10833,18,80,valid,right,1.11674,492.113,correct
10834,18,80,valid,left,0.966498,451.45099999999996,correct
10835,18,80,valid,left,0.616513,458.395,correct
10836,18,80,valid,right,0.599757,462.962,correct
10837,18,80,invalid,right,1.466556,433.616,correct
10838,18,80,valid,left,1.649729,539.646,correct
10839,18,80,valid,left,1.449865,427.543,correct
10840,18,80,valid,left,1.233216,416.696,correct
10841,18,80,valid,left,0.649873,567.634,correct
10842,18,80,valid,left,1.68314,455.07,correct
10843,18,80,valid,left,0.649796,530.244,correct
10844,18,80,valid,right,0.633236,567.4599999999999,correct
10845,18,80,valid,left,1.416665,402.872,correct
10846,18,80,valid,left,1.300097,421.692,correct
10847,18,80,valid,left,1.216575,443.168,correct
10848,18,80,valid,left,0.600047,437.707,correct
10849,18,80,invalid,left,1.350094,513.957,correct
10850,18,80,valid,left,1.399973,343.83200000000005,correct
10851,18,80,valid,right,1.183113,428.719,correct
10852,18,80,valid,left,1.283261,437.411,correct
10853,18,80,valid,left,1.516549,701.837,correct
10854,18,80,valid,right,0.733205,453.412,correct
10855,18,80,valid,left,0.666704,502.902,correct
10856,18,80,invalid,left,0.616357,387.087,correct
10857,18,80,valid,right,0.933129,443.185,correct
10858,18,80,valid,left,1.066726,370.674,correct
10859,18,80,invalid,left,0.849817,388.80199999999996,correct
10860,18,80,invalid,right,1.366732,402.248,correct
10861,18,80,invalid,right,0.63338,381.92900000000003,correct
10862,18,80,valid,right,0.666401,403.11,correct
10863,18,80,valid,left,1.416593,592.206,correct
10864,18,80,invalid,right,0.599921,408.63500000000005,correct
10865,18,80,valid,right,1.566551,375.591,correct
10866,18,80,valid,left,0.583099,443.256,correct
10867,18,100,valid,left,1.116591,425.92600000000004,correct
10868,18,100,valid,left,1.616549,462.60499999999996,correct
10869,18,100,valid,right,0.716489,448.73400000000004,correct
10870,18,100,valid,left,1.649842,510.43300000000005,correct
10871,18,100,valid,left,0.733221,517.827,correct
10872,18,100,valid,right,1.48325,366.03200000000004,correct
10873,18,100,valid,left,1.2999,468.503,correct
10874,18,100,valid,right,1.299885,418.951,correct
10875,18,100,valid,right,1.083201,577.525,correct
10876,18,100,valid,left,1.533123,381.046,correct
10877,18,100,valid,right,0.916527,392.212,correct
10878,18,100,valid,left,0.866647,413.744,correct
10879,18,100,valid,right,1.333155,500.29400000000004,correct
10880,18,100,valid,left,0.966467,449.81300000000005,correct
10881,18,100,valid,right,1.533224,456.208,correct
10882,18,100,valid,right,0.516532,532.7579999999999,correct
10883,18,100,valid,left,1.233219,515.048,correct
10884,18,100,valid,left,0.749869,416.22700000000003,correct
10885,18,100,valid,right,0.833181,429.115,correct
10886,18,100,valid,left,1.050062,422.407,correct
10887,18,100,valid,right,1.349857,495.243,correct
10888,18,100,valid,right,0.849828,488.63800000000003,correct
10889,18,100,valid,left,0.883384,412.18100000000004,correct
10890,18,100,valid,left,1.183158,462.845,correct
10891,18,100,valid,right,1.683443,491.193,correct
10892,18,100,valid,right,1.516558,466.563,correct
10893,18,100,valid,right,1.049866,453.985,correct
10894,18,100,valid,left,0.816514,407.757,correct
10895,18,100,valid,left,0.716521,381.632,correct
10896,18,100,valid,right,1.349803,501.97400000000005,correct
10897,18,100,valid,left,1.433422,587.99,correct
10898,18,100,valid,right,0.916525,436.986,correct
10899,18,100,valid,left,1.449905,578.177,correct
10900,18,100,valid,right,1.666553,603.0210000000001,correct
10901,18,100,valid,left,0.799868,432.563,correct
10902,18,100,valid,left,1.666771,455.29900000000004,correct
10903,18,100,valid,left,1.349933,420.935,correct
10904,18,100,valid,right,1.549795,572.515,correct
10905,18,100,valid,right,1.266538,610.633,correct
10906,18,100,valid,left,0.499791,430.041,correct
10907,18,100,valid,left,1.316554,543.809,correct
10908,18,100,valid,right,0.683103,481.076,correct
10909,18,100,valid,left,1.216562,530.975,correct
10910,18,100,valid,left,1.216735,539.865,correct
10911,18,100,valid,right,1.616525,495.957,correct
10912,18,100,valid,right,0.933381,482.279,correct
10913,18,100,valid,left,0.699844,476.68100000000004,correct
10914,18,100,valid,left,0.600026,517.93,correct
10915,18,100,valid,left,0.566433,631.084,correct
10916,18,100,valid,left,0.583131,516.251,correct
10917,18,100,valid,left,1.549905,478.94,correct
10918,18,100,valid,right,0.699671,484.913,correct
10919,18,100,valid,right,1.599894,442.317,correct
10920,18,100,valid,left,1.24978,459.094,correct
10921,18,100,valid,left,0.933177,421.81800000000004,correct
10922,18,100,valid,left,0.63339,540.6800000000001,correct
10923,18,100,valid,left,1.633248,376.944,correct
10924,18,100,valid,right,0.750045,534.711,correct
10925,18,100,valid,left,0.599841,656.4440000000001,correct
10926,18,100,valid,left,0.683196,404.98400000000004,correct
10927,18,100,valid,right,1.449885,437.731,correct
10928,18,100,valid,left,1.61677,484.491,correct
10929,18,100,valid,right,1.599893,413.647,correct
10930,18,100,valid,right,1.500078,442.40000000000003,correct
10931,18,100,valid,right,1.216469,650.981,correct
10932,18,100,valid,left,0.583367,465.231,correct
10933,18,100,valid,right,1.649817,443.257,correct
10934,18,100,valid,left,1.23324,519.8770000000001,correct
10935,18,100,valid,right,0.933417,414.38199999999995,correct
10936,18,100,valid,left,0.733378,511.33099999999996,correct
10937,18,100,valid,right,0.849836,394.173,correct
10938,18,100,valid,right,0.683229,489.829,correct
10939,18,100,valid,left,0.833187,440.471,correct
10940,18,100,valid,right,0.583122,599.1800000000001,correct
10941,18,100,valid,left,0.65002,425.32399999999996,correct
10942,18,100,valid,right,1.000013,454.029,correct
10943,18,100,valid,right,1.283209,385.221,correct
10944,18,100,valid,right,1.616766,495.09,correct
10945,18,100,valid,left,1.266754,405.98499999999996,correct
10946,18,100,valid,left,1.150074,420.273,correct
10947,18,100,valid,left,0.55003,547.0310000000001,correct
10948,18,100,valid,right,0.899857,453.68199999999996,correct
10949,18,100,valid,right,1.316649,435.604,correct
10950,18,100,valid,right,0.666713,427.082,correct
10951,18,100,valid,right,1.58343,326.775,correct
10952,18,100,valid,right,1.016513,375.88300000000004,correct
10953,18,100,valid,left,0.533175,548.921,correct
10954,18,100,valid,left,1.483317,476.644,correct
10955,18,100,valid,left,1.683214,376.51099999999997,correct
10956,18,100,valid,left,1.316745,366.62699999999995,correct
10957,18,100,valid,left,0.783371,417.917,correct
10958,18,100,valid,left,0.999859,454.646,correct
10959,18,100,valid,left,1.299796,397.959,correct
10960,18,100,valid,left,1.199908,420.272,correct
10961,18,100,valid,right,0.633375,413.26099999999997,correct
10962,18,100,valid,right,0.96674,430.815,correct
10963,18,100,valid,right,0.816396,550.775,correct
10964,18,100,valid,left,0.766329,476.992,correct
10965,18,100,valid,left,1.366602,405.73900000000003,correct
10966,18,100,valid,left,0.566266,466.422,correct
10967,18,100,valid,left,1.06673,388.51599999999996,correct
10968,18,100,valid,right,1.683431,484.94100000000003,correct
10969,18,100,valid,right,1.000056,397.994,correct
10970,18,100,valid,left,1.049883,579.323,correct
10971,18,100,valid,left,1.333182,501.124,correct
10972,18,100,valid,right,1.566541,458.61899999999997,correct
10973,18,100,valid,left,0.750046,464.041,correct
10974,18,100,valid,left,1.633162,385.386,correct
10975,18,100,valid,right,1.133411,604.9259999999999,correct
10976,18,100,valid,left,1.116742,424.408,correct
10977,18,100,valid,right,1.633434,473.71200000000005,correct
10978,18,100,valid,left,1.666608,403.308,correct
10979,18,100,valid,left,1.416764,370.228,correct
10980,18,100,valid,right,1.033222,486.898,correct
10981,18,100,valid,left,1.566591,397.113,correct
10982,18,100,valid,right,0.949864,532.976,correct
10983,18,100,valid,right,0.499785,512.1,correct
10984,18,100,valid,right,0.549865,490.798,correct
10985,18,100,valid,left,0.833189,448.843,correct
10986,18,100,valid,right,1.400098,401.55999999999995,correct
10987,18,100,valid,left,1.499911,416.051,correct
10988,18,100,valid,left,0.783132,400.31699999999995,correct
10989,18,100,valid,left,1.266553,399.215,correct
10990,18,100,valid,right,0.583126,468.211,correct
10991,18,100,valid,left,0.866508,390.759,correct
10992,18,100,valid,right,1.333212,487.038,correct
10993,18,100,valid,left,1.166567,343.157,correct
10994,18,100,valid,right,1.116737,451.17,correct
10995,18,100,valid,left,0.633131,413.791,correct
10996,18,100,valid,right,1.183179,500.432,correct
10997,18,100,valid,left,0.53317,490.65799999999996,correct
10998,18,100,valid,left,0.516503,435.062,correct
10999,18,100,valid,right,0.749825,535.0089999999999,correct
11000,18,100,valid,right,0.566335,550.708,correct
11001,18,100,valid,left,0.716517,413.68100000000004,correct
11002,18,100,valid,right,0.98322,407.804,correct
11003,18,100,valid,left,1.516615,437.32599999999996,correct
11004,18,100,valid,right,0.516284,555.1089999999999,correct
11005,18,100,valid,right,0.533164,451.418,correct
11006,18,100,valid,right,1.416767,520.6370000000001,correct
11007,18,100,valid,right,1.566574,471.13300000000004,correct
11008,18,100,valid,right,0.966735,530.645,correct
11009,18,60,invalid,right,1.383123,557.168,correct
11010,18,60,invalid,left,1.333224,382.58,correct
11011,18,60,valid,right,1.416757,494.253,correct
11012,18,60,invalid,right,0.800053,400.747,correct
11013,18,60,valid,right,0.549803,465.625,correct
11014,18,60,invalid,right,0.916741,524.764,correct
11015,18,60,invalid,left,1.583189,421.635,correct
11016,18,60,invalid,right,0.666537,402.351,correct
11017,18,60,valid,right,1.266553,410.437,correct
11018,18,60,invalid,left,0.51672,473.003,correct
11019,18,60,valid,right,1.399904,507.79200000000003,correct
11020,18,60,valid,left,0.899875,374.833,correct
11021,18,60,valid,left,0.566458,498.87199999999996,correct
11022,18,60,valid,left,0.899834,450.286,correct
11023,18,60,invalid,left,0.516703,467.009,correct
11024,18,60,invalid,right,0.733381,364.042,correct
11025,18,60,invalid,right,1.600122,575.962,correct
11026,18,60,invalid,right,0.999871,438.58399999999995,correct
11027,18,60,valid,left,0.74976,479.39,correct
11028,18,60,valid,left,1.533248,400.913,correct
11029,18,60,invalid,right,1.399885,403.884,correct
11030,18,60,valid,right,1.349869,534.102,correct
11031,18,60,valid,right,1.299875,429.80600000000004,correct
11032,18,60,invalid,right,1.016742,470.505,correct
11033,18,60,invalid,right,0.716718,469.288,correct
11034,18,60,invalid,right,1.249867,464.19599999999997,correct
11035,18,60,valid,left,1.633454,360.396,correct
11036,18,60,valid,right,1.399886,395.594,incorrect
11037,18,60,invalid,right,1.633229,539.6450000000001,correct
11038,18,60,valid,left,1.249896,416.72700000000003,correct
11039,18,60,valid,right,0.566713,1000.0,incorrect
11040,18,60,valid,right,0.583116,543.474,correct
11041,18,60,invalid,right,1.483138,435.166,incorrect
11042,18,60,valid,left,1.099888,550.882,correct
11043,18,60,valid,right,1.049878,566.0269999999999,correct
11044,18,60,invalid,left,1.533241,455.836,correct
11045,18,60,valid,left,0.983216,436.884,correct
11046,18,60,invalid,left,1.149869,458.51,correct
11047,18,60,valid,right,1.450069,412.63899999999995,correct
11048,18,60,invalid,right,0.883386,387.737,correct
11049,18,60,valid,left,1.383216,388.338,correct
11050,18,60,valid,right,1.549889,772.982,correct
11051,18,60,invalid,left,1.299899,494.13800000000003,correct
11052,18,60,invalid,left,1.266489,466.993,correct
11053,18,60,valid,right,0.5665,512.721,correct
11054,18,60,valid,right,1.63323,436.864,correct
11055,18,60,invalid,right,0.90005,416.185,correct
11056,18,60,invalid,left,0.816412,411.78900000000004,correct
11057,18,60,valid,right,0.499856,499.242,correct
11058,18,60,invalid,right,1.333201,397.652,correct
11059,18,60,valid,right,0.850043,360.064,correct
11060,18,60,valid,left,0.916475,516.357,correct
11061,18,60,invalid,left,0.950013,426.952,correct
11062,18,60,valid,right,1.116562,442.886,correct
11063,18,60,valid,left,0.699618,407.797,correct
11064,18,60,valid,right,0.983394,401.19500000000005,correct
11065,18,60,valid,left,0.783094,498.269,correct
11066,18,60,invalid,left,0.68318,513.397,correct
11067,18,60,invalid,right,1.41655,454.07399999999996,correct
11068,18,60,valid,left,1.416751,522.0989999999999,correct
11069,18,60,valid,left,0.866488,398.229,correct
11070,18,60,valid,right,1.316519,431.71500000000003,correct
